 0.8333333333333333 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.8333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888891
 0.185 0.6916666666666667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 279.31747916666666
 0.185 0.9383333333333334 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 5.652829166666665
 0.061666666666666675 0.815 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.90300416666667
 0.815 0.060000000000000005 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.22995
 0.9383333333333334 0.18 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 5.500049999999998
 0.6916666666666667 0.18 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 281.03108333333336
 0.9388883333333333 0.333335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 10.093660745829167
 0.6944416666666666 0.333335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 229.39665706247916
 0.6944416666666666 0.333335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 114.69918877085416
 0.8333333333333333 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.8333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888891
 0.8333333333333333 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.8333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888891
 0.8333333333333333 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.8333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888891
 0.183335 0.6944416666666666 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 281.01103393747917
 0.183335 0.9388883333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 5.551536120829168
 0.061111666666666675 0.816665 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.72929471250417
 0.9388883333333333 0.183335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 5.551536120829168
 0.6944416666666666 0.183335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 281.01103393747917
 0.816665 0.061111666666666675 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.72929471250417
 0.191665 0.5611066666666666 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 224.74004899169998
 0.06388833333333334 0.69444 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 9.673011830566669
 0.06388833333333334 0.69444 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 21.9836573361
 0.1 0.36110666666666663 0.30000000000000004 0.30000000000000004 0.30000000000000004 0.7 0.7 0.7 0.30000000000000004 0.7 0.54 0.7 161.3882389270321
 0.03333333333333334 0.49444 0.30000000000000004 0.30000000000000004 0.30000000000000004 0.7 0.7 0.7 0.30000000000000004 0.7 0.54 0.7 8.368455619140992
 0.03333333333333334 0.49444 0.30000000000000004 0.30000000000000004 0.30000000000000004 0.7 0.7 0.7 0.30000000000000004 0.7 0.54 0.7 8.184387998117082
 0.1 0.16110666666666668 0.5 0.5 0.19 0.5 0.5 0.5 0.5 0.5 0.5 0.5 71.86633096683912
 0.03333333333333334 0.29444000000000004 0.5 0.5 0.19 0.5 0.5 0.5 0.5 0.5 0.5 0.5 11.656875241837248
 0.03333333333333334 0.29444000000000004 0.5 0.5 0.19 0.5 0.5 0.5 0.5 0.5 0.5 0.5 4.864576146899711
 0.1 0.04907333333333334 0.30000000000000004 0.56062 0.38 0.69969 0.5900000000000001 0.7 0.30000000000000004 0.47000000000000003 0.30000000000000004 0.7 21.977965192691972
 0.03333333333333334 0.14722 0.30000000000000004 0.56062 0.38 0.69969 0.5900000000000001 0.7 0.30000000000000004 0.47000000000000003 0.30000000000000004 0.7 14.145397784890234
 0.03333333333333334 0.14722 0.30000000000000004 0.56062 0.38 0.69969 0.5900000000000001 0.7 0.30000000000000004 0.47000000000000003 0.30000000000000004 0.7 2.4419961325213304
 0.1 0.04314833333333334 0.42000000000000004 0.64062 0.38 0.49969 0.79 0.66 0.38 0.47000000000000003 0.15 0.66 19.462110278059814
 0.03333333333333334 0.129445 0.42000000000000004 0.64062 0.38 0.49969 0.79 0.66 0.38 0.47000000000000003 0.15 0.66 14.543145662994032
 0.1 0.04314833333333334 0.42000000000000004 0.64062 0.38 0.49969 0.79 0.66 0.38 0.47000000000000003 0.15 0.66 2.1624566975622015
 0.8333333333333333 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 82.58333333333337
 0.16666666666666669 0.8333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888891
 0.9388883333333333 0.183335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 30.280830833333336
 0.6944416666666666 0.183335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 281.01103393747917
 0.816665 0.061111666666666675 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.72929471250417
 0.8333333333333333 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 82.58333333333337
 0.16666666666666669 0.8333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888891
 0.8333333333333333 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 82.58333333333337
 0.16666666666666669 0.8333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888896
 0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 13.763888888888891
 0.9388883333333333 0.183335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 30.280830833333336
 0.6944416666666666 0.183335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 281.01103393747917
 0.816665 0.061111666666666675 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.72929471250417
 0.9388883333333333 0.816665 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 30.280830833333336
 0.816665 0.9388883333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.72929471250417
 0.6944416666666666 0.816665 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 281.0110339374791
 0.3055583333333333 0.816665 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 344.0958458333333
 0.183335 0.9388883333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 5.551536120829168
 0.061111666666666675 0.816665 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 24.72929471250417
 0.9361116666666667 0.130555 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 31.656669166666664
 0.6805583333333334 0.130555 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 293.1913338819375
 0.808335 0.04351833333333334 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 17.430397723612504
 0.16666666666666666 0.63333 0.66 0.30000000000000004 0.46 0.38 0.42000000000000004 0.62 0.5 0.30000000000000004 0.42000000000000004 0.62 415.9317288442189
 0.03333333333333334 0.63333 0.66 0.30000000000000004 0.46 0.38 0.42000000000000004 0.62 0.5 0.30000000000000004 0.42000000000000004 0.62 6.100387480612392
 0.03333333333333334 0.63333 0.66 0.30000000000000004 0.46 0.38 0.42000000000000004 0.62 0.5 0.30000000000000004 0.42000000000000004 0.62 10.536881673156367
 0.08333333333333333 0.63333 0.66 0.30000000000000004 0.46 0.38 0.42000000000000004 0.62 0.5 0.30000000000000004 0.42000000000000004 0.62 457.52490172864077
 0.01666666666666667 0.63333 0.66 0.30000000000000004 0.46 0.38 0.42000000000000004 0.62 0.5 0.30000000000000004 0.42000000000000004 0.62 3.050193740306196
 0.01666666666666667 0.63333 0.66 0.30000000000000004 0.46 0.38 0.42000000000000004 0.62 0.5 0.30000000000000004 0.42000000000000004 0.62 5.268440836578184
 0.9666666666666667 0.1 0.7 0.7 0.30000000000000004 0.7 0.30000000000000004 0.30000000000000004 0.7 0.42000000000000004 0.42000000000000004 0.30000000000000004 16.54524609575316
 0.8333333333333334 0.1 0.7 0.7 0.30000000000000004 0.7 0.30000000000000004 0.30000000000000004 0.7 0.42000000000000004 0.42000000000000004 0.30000000000000004 372.2680371544462
 0.9 0.03333333333333334 0.7 0.7 0.30000000000000004 0.7 0.30000000000000004 0.30000000000000004 0.7 0.42000000000000004 0.42000000000000004 0.30000000000000004 14.89072148617785
 0.9666666666666667 0.7066600000000001 0.7 0.62 0.42000000000000004 0.38 0.5800000000000001 0.42000000000000004 0.7 0.42000000000000004 0.54 0.5800000000000001 16.62980496347997
 0.9 0.8399933333333334 0.7 0.62 0.42000000000000004 0.38 0.5800000000000001 0.42000000000000004 0.7 0.42000000000000004 0.54 0.5800000000000001 71.8437508071269
 0.9 0.5733266666666667 0.7 0.62 0.42000000000000004 0.38 0.5800000000000001 0.42000000000000004 0.7 0.42000000000000004 0.54 0.5800000000000001 257.42638746977656
 0.16666666666666666 0.5333300000000001 0.56 0.4 0.36 0.27999999999999997 0.52 0.52 0.4 0.30000000000000004 0.52 0.52 415.9192289991486
 0.03333333333333334 0.5333300000000001 0.56 0.4 0.36 0.27999999999999997 0.52 0.52 0.4 0.30000000000000004 0.52 0.52 7.763881063881307
 0.03333333333333334 0.5333300000000001 0.56 0.4 0.36 0.27999999999999997 0.52 0.52 0.4 0.30000000000000004 0.52 0.52 8.87288809608464
 0.7883333333333333 0.1 0.7 0.34 0.44 0.38 0.38 0.375 0.42000000000000004 0.30000000000000004 0.46 0.30000000000000004 105.80175534421073
 0.5216666666666667 0.1 0.7 0.34 0.44 0.38 0.38 0.375 0.42000000000000004 0.30000000000000004 0.46 0.30000000000000004 234.67995653908793
 0.655 0.03333333333333334 0.7 0.34 0.44 0.38 0.38 0.375 0.42000000000000004 0.30000000000000004 0.46 0.30000000000000004 10.913409409520952
 0.9666666666666667 0.8533299999999999 0.85 0.42000000000000004 0.54 0.30000000000000004 0.38 0.34 0.81 0.42000000000000004 0.54 0.66 16.714003333423744
 0.9 0.95111 0.85 0.42000000000000004 0.54 0.30000000000000004 0.38 0.34 0.81 0.42000000000000004 0.54 0.66 22.062985820219346
 0.9 0.7555499999999999 0.85 0.42000000000000004 0.54 0.30000000000000004 0.38 0.34 0.81 0.42000000000000004 0.54 0.66 340.96316090134445
 0.9633333333333334 0.9 0.78 0.34 0.54 0.30000000000000004 0.38 0.34 0.81 0.42000000000000004 0.54 0.66 18.381445802551116
 0.89 0.9666666666666667 0.78 0.34 0.54 0.30000000000000004 0.38 0.34 0.81 0.42000000000000004 0.54 0.66 14.872260694791374
 0.8166666666666667 0.9 0.78 0.34 0.54 0.30000000000000004 0.38 0.34 0.81 0.42000000000000004 0.54 0.66 368.4644363147751
 0.98 0.95 0.78 0.33999999999999997 0.54 0.30000000000000004 0.38 0.33999999999999997 0.8200000000000001 0.42000000000000004 0.54 0.66 10.031306167163198
