0	0	1	
0	1	0	
1	0	0	
0.22137	0.2854	0.49323	
0.029891	0.87105	0.099055	
0.098086	0.63376	0.26816	
0.20095	0	0.79905	
0.09808	0.63378	0.26814	
0.50407	0	0.49593	
0.98708	0.012922	0	
0.091955	0.71058	0.19747	
0.056467	0.77876	0.16477	
0.091954	0.71058	0.19746	
0.072979	0.78957	0.13745	
