0.71 0.68333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
0.51 0.48333 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3
0.91 0.88333 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7
0.2
