1 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.00078125
1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.00625
0.96667 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1
0.97778 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.98827 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.00625
0.99845 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.00078125
0.9875 0.020833 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.00625
0.5 0.83333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2
0.98958 0.035416 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1
0.98673 0.88333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.025
0.9816 0.06771 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1
0.5 0.16667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2
0.99375 0.010417 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0125
0.83333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2
0.69444 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2
0.81666 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1
0.74167 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1
1 0.089584 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.00625
0.74167 0.43333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.025
0.74167 0.56667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.025
0.70834 0.56667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.048334 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0125
0.69444 0.36667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.70834 0.43333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2
1 0.33333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.96667 0.33333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1
0.97778 0.33333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.98827 0.33333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.69444 0.4 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.070833 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.72777 0.4 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.8 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.70834 0.6 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.725 0.43333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.725 0.56666 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.95 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.83333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.9125 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.66667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.02375 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.66667 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2
1 0.925 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.975 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.9875 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
1 0.9375 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
0.725 0.59999 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05
