14
 0.71 0.76333 0.46 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.75 0.76333 0.46 0.5 0.3 0.58 0.5 0.58 0.5 0.5 0.5 0.58
 0.91 0.48333 0.7 0.7 0.3 0.7 0.3 0.3 0.7 0.3 0.3 0.3
 0.91 0.4833300000000002 0.7000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.3 0.3000000000000002 0.3000000000000002
 0.91 0.4833300000000002 0.5400000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.45999999999999996 0.3000000000000002 0.3000000000000002
 0.75 0.4833300000000002 0.5400000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.45999999999999996 0.3000000000000002 0.3000000000000002
 0.91 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.45999999999999996 0.3000000000000002 0.3000000000000002
 0.91 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.49 0.3000000000000002 0.3000000000000002
 0.91 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.49 0.3000000000000002 0.3000000000000002
 0.85 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.49 0.3000000000000002 0.3000000000000002
 0.85 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.49 0.3000000000000002 0.3000000000000002
 0.91 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.49 0.3000000000000002 0.3000000000000002
 0.91 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.49 0.3000000000000002 0.3000000000000002
 0.91 0.4833300000000002 0.5000000000000006 0.7 0.3 0.3 0.3000000000000002 0.7 0.7 0.49 0.3000000000000002 0.3000000000000002
