0	0	1	
0	1	0	
1	0	0	
0.98344	0.0062417	0.010321	
0.99896	0	0	
0.99895	0	0	
0.47493	0.2798	0.24528	
0.95168	0.020833	0.027489	
0.057163	0.77947	0.16337	
0.095108	0.90489	0	
