0.0018819 0.037816 0.028668 0.0091483
0.00014894 0.038007 0.02923 0.0087767
0.00082029 0.039056 0.029792 0.0092637
0.0010029 0.040339 0.030354 0.0099844
9.9442e-08 0.040339 0.030916 0.0094224
0.00017916 0.040568 0.031478 0.0090895
4.2168e-05 0.040622 0.03204 0.0085813
0.00013194 0.040791 0.032603 0.0081879
0.00026082 0.041124 0.033165 0.0079594
0.0003329 0.04155 0.033727 0.0078231
0.00060117 0.042319 0.034289 0.0080299
0.00090331 0.043474 0.034851 0.0086232
0.00042991 0.044024 0.035413 0.008611
0.0012451 0.045617 0.035975 0.0096414
0.00021898 0.045897 0.036537 0.0093594
0.00050497 0.046543 0.037099 0.0094432
9.0032e-08 0.046543 0.037662 0.0088812
0.0014749 0.048429 0.038224 0.010206
8.6963e-05 0.048541 0.038786 0.0097547
9.0309e-08 0.048541 0.039348 0.0091927
0.0010147 0.049839 0.03991 0.0099285
0.00089215 0.05098 0.040472 0.010508
0.00056224 0.051699 0.041034 0.010665
0.00030374 0.052087 0.041596 0.010491
0.0010033 0.053371 0.042159 0.011212
0.0003421 0.053808 0.042721 0.011088
0.00017582 0.054033 0.043283 0.01075
8.3379e-05 0.05414 0.043845 0.010295
0.00044836 0.054713 0.044407 0.010306
0.00017916 0.054942 0.044969 0.0099733
0.00017582 0.055167 0.045531 0.009636
0.00015156 0.055361 0.046093 0.0092678
0.0002699 0.055706 0.046655 0.0090509
0.00018267 0.05594 0.047218 0.0087224
4.7008e-05 0.056 0.04778 0.0082204
0.0082992 0.066615 0.048342 0.018274
0.00018267 0.066849 0.048904 0.017945
8.9954e-05 0.066964 0.049466 0.017498
4.4865e-06 0.06697 0.050028 0.016942
1.179e-05 0.066985 0.05059 0.016395
4.5406e-06 0.066991 0.051152 0.015838
0.00010152 0.06712 0.051714 0.015406
0.00021783 0.067399 0.052277 0.015123
0.00010812 0.067537 0.052839 0.014699
4.3819e-05 0.067593 0.053401 0.014193
2.3792e-05 0.067624 0.053963 0.013661
2.0402e-05 0.06765 0.054525 0.013125
2.1827e-06 0.067653 0.055087 0.012566
2.7316e-06 0.067656 0.055649 0.012007
3.5838e-05 0.067702 0.056211 0.011491
1.3424e-05 0.067719 0.056773 0.010946
6.8348e-06 0.067728 0.057336 0.010392
6.7605e-06 0.067737 0.057898 0.009839
2.7381e-06 0.06774 0.05846 0.0092803
1.0459e-05 0.067754 0.059022 0.0087316
3.32e-05 0.067796 0.059584 0.008212
1.368e-06 0.067798 0.060146 0.0076516
1.3676e-06 0.067799 0.060708 0.0070912
0.00027673 0.068153 0.06127 0.0068831
5.9922e-05 0.06823 0.061832 0.0063976
4.252e-05 0.068284 0.062395 0.0058899
0.00016726 0.068498 0.062957 0.0055417
4.5583e-07 0.068499 0.063519 0.0049802
1.0483e-10 0.068499 0.064081 0.0044181
4.0671e-06 0.068504 0.064643 0.0038611
4.0555e-06 0.068509 0.065205 0.0033042
2.7346e-06 0.068513 0.065767 0.0027456
1.3676e-06 0.068515 0.066329 0.0021852
1.368e-06 0.068516 0.066892 0.0016249
1.5275e-05 0.068536 0.067454 0.0010823
0.00011537 0.068683 0.068016 0.00066775
8.8484e-05 0.068797 0.068578 0.00021882
0.00026717 0.069138 0.06914 1.576e-06
7.2067e-05 0.069231 0.069702 0.00047151
5.7788e-08 0.069231 0.070264 0.0010336
4.5171e-09 0.069231 0.070826 0.0015957
0.0010047 0.070516 0.071388 0.00087272
5.7788e-08 0.070516 0.071951 0.0014348
0.00061888 0.071307 0.072513 0.0012053
0.00061888 0.072099 0.073075 0.00097581
0.0006137 0.072884 0.073637 0.00075296
4.1045e-06 0.072889 0.074199 0.0013098
4.5583e-07 0.07289 0.074761 0.0018714
4.3439e-07 0.07289 0.075323 0.0024329
2.6975e-05 0.072925 0.075885 0.0029605
1.9049e-10 0.072925 0.076447 0.0035226
3.5612e-09 0.072925 0.07701 0.0040847
1.7451e-05 0.072947 0.077572 0.0046245
5.1244e-05 0.073013 0.078134 0.0051211
4.3321e-09 0.073013 0.078696 0.0056832
4.1165e-06 0.073018 0.079258 0.0062401
0.00031104 0.073416 0.07982 0.0064043
8.0411e-10 0.073416 0.080382 0.0069665
0.0001039 0.073549 0.080944 0.0073957
6.6466e-05 0.073634 0.081506 0.0078728
1.5499e-05 0.073654 0.082069 0.0084151
7.8255e-05 0.073754 0.082631 0.0088771
7.1187e-05 0.073845 0.083193 0.0093481
5.0467e-05 0.073909 0.083755 0.0098457
5.6975e-05 0.073982 0.084317 0.010335
0.00089054 0.075121 0.084879 0.009758
0.00014734 0.07531 0.085441 0.010132
0.00021221 0.075581 0.086003 0.010422
0.00056815 0.076308 0.086565 0.010258
0.0001423 0.07649 0.087128 0.010638
2.3279e-05 0.07652 0.08769 0.01117
0.00011114 0.076662 0.088252 0.01159
2.7354e-06 0.076665 0.088814 0.012149
4.0671e-06 0.07667 0.089376 0.012706
3.1952e-05 0.076711 0.089938 0.013227
4.1178e-06 0.076717 0.0905 0.013784
1.9124e-05 0.076741 0.091062 0.014321
3.7051e-05 0.076788 0.091625 0.014836
3.808e-05 0.076837 0.092187 0.01535
1.3684e-06 0.076839 0.092749 0.01591
1.368e-06 0.076841 0.093311 0.01647
2.4742e-09 0.076841 0.093873 0.017032
2.0934e-09 0.076841 0.094435 0.017594
0.00059444 0.077601 0.094997 0.017396
0.00019075 0.077845 0.095559 0.017714
0.00043987 0.078408 0.096121 0.017714
0.00017293 0.078629 0.096684 0.018055
0.001281 0.080267 0.097246 0.016978
1.3676e-06 0.080269 0.097808 0.017539
4.1076e-06 0.080274 0.09837 0.018096
6.7866e-07 0.080275 0.098932 0.018657
2.739e-06 0.080279 0.099494 0.019216
3.6417e-05 0.080325 0.10006 0.019731
6.7922e-06 0.080334 0.10062 0.020284
6.9117e-06 0.080343 0.10118 0.020838
1.6404e-10 0.080343 0.10174 0.0214
1.3676e-06 0.080344 0.1023 0.02196
2.5991e-10 0.080344 0.10287 0.022522
2.7316e-06 0.080348 0.10343 0.023081
0.0007186 0.081267 0.10399 0.022724
0.00021755 0.081545 0.10455 0.023008
0.00012658 0.081707 0.10512 0.023408
0.00012833 0.081871 0.10568 0.023806
4.4308e-08 0.081871 0.10624 0.024368
7.5836e-08 0.081872 0.1068 0.02493
3.6317e-08 0.081872 0.10736 0.025492
0.0012958 0.083529 0.10793 0.024397
0.00010266 0.08366 0.10849 0.024828
7.0156e-05 0.08375 0.10905 0.0253
0.00056202 0.084469 0.10961 0.025143
0.00081816 0.085515 0.11017 0.024659
0.0014006 0.087307 0.11074 0.02343
0.0010102 0.088599 0.1113 0.0227
0.0018544 0.090971 0.11186 0.02089
0.00044896 0.091545 0.11242 0.020878
0.00050117 0.092186 0.11298 0.020799
0.00048497 0.092806 0.11355 0.020741
0.00019332 0.093054 0.11411 0.021055
3.1508e-08 0.093054 0.11467 0.021617
0.00042853 0.093602 0.11523 0.021631
7.0837e-08 0.093602 0.1158 0.022193
0.00031191 0.094001 0.11636 0.022357
0.0008017 0.095026 0.11692 0.021893
0.0013188 0.096713 0.11748 0.020769
0.00043058 0.097264 0.11804 0.02078
0.00078044 0.098262 0.11861 0.020344
6.8e-08 0.098262 0.11917 0.020906
1.02e-07 0.098262 0.11973 0.021468
5.6257e-05 0.098334 0.12029 0.021958
3.0555e-05 0.098373 0.12085 0.022481
9.2389e-08 0.098373 0.12142 0.023043
0.001292 0.10003 0.12198 0.021953
9.0309e-08 0.10003 0.12254 0.022515
0.0036034 0.10464 0.1231 0.018468
1.3039e-07 0.10464 0.12366 0.01903
0.002088 0.10731 0.12423 0.016921
0.00014536 0.10749 0.12479 0.017297
1.7348e-07 0.10749 0.12535 0.017859
9.021e-08 0.10749 0.12591 0.018421
9.021e-08 0.10749 0.12648 0.018983
0.0030848 0.11144 0.12704 0.0156
0.00036121 0.1119 0.1276 0.0157
7.2582e-08 0.1119 0.12816 0.016262
0.00014535 0.11209 0.12872 0.016638
0.0010728 0.11346 0.12929 0.015828
0.00024063 0.11377 0.12985 0.016082
0.00029395 0.11414 0.13041 0.016268
0.00044878 0.11472 0.13097 0.016256
0.00014533 0.1149 0.13153 0.016633
9.5718e-08 0.1149 0.1321 0.017195
5.7923e-08 0.1149 0.13266 0.017757
1.9796e-08 0.1149 0.13322 0.018319
1.5368e-07 0.1149 0.13378 0.018881
1.06e-08 0.1149 0.13435 0.019443
2.9885e-08 0.1149 0.13491 0.020005
1.4778e-08 0.1149 0.13547 0.020567
1.934e-08 0.1149 0.13603 0.021129
6.5614e-05 0.11499 0.13659 0.021607
0.00067383 0.11585 0.13716 0.021307
5.7923e-08 0.11585 0.13772 0.02187
0.0011909 0.11737 0.13828 0.020908
0.0020974 0.12005 0.13884 0.018788
0.0020557 0.12268 0.1394 0.016721
9.1867e-13 0.12268 0.13997 0.017283
7.2768e-08 0.12268 0.14053 0.017845
1.6914e-07 0.12268 0.14109 0.018407
0.0010729 0.12406 0.14165 0.017596
4.9693e-08 0.12406 0.14221 0.018158
0.00048388 0.12468 0.14278 0.018102
7.2582e-08 0.12468 0.14334 0.018664
0.00077394 0.12567 0.1439 0.018236
0.00049866 0.1263 0.14446 0.01816
1.5582e-07 0.1263 0.14503 0.018722
4.9693e-09 0.1263 0.14559 0.019284
1.8289e-09 0.1263 0.14615 0.019846
0.0007196 0.12722 0.14671 0.019488
1.6914e-07 0.12722 0.14727 0.02005
0.00076814 0.12821 0.14784 0.019629
0.0028333 0.13183 0.1484 0.016568
1.8541e-09 0.13183 0.14896 0.01713
1.5582e-08 0.13183 0.14952 0.017692
0.00054341 0.13253 0.15008 0.017559
1.0237e-08 0.13253 0.15065 0.018121
0.00036888 0.133 0.15121 0.018211
1.5437e-08 0.133 0.15177 0.018773
6.0596e-05 0.13307 0.15233 0.019258
0.0016053 0.13513 0.15289 0.017767
0.00069671 0.13602 0.15346 0.017438
6.7198e-08 0.13602 0.15402 0.018
0.00012836 0.13618 0.15458 0.018398
0.000832 0.13725 0.15514 0.017896
0.0010029 0.13853 0.15571 0.017175
0.0017626 0.14078 0.15627 0.015483
5.8143e-09 0.14078 0.15683 0.016045
0.0009282 0.14197 0.15739 0.01542
7.1567e-09 0.14197 0.15795 0.015982
0.0014292 0.1438 0.15852 0.014716
0.00044655 0.14437 0.15908 0.014707
7.1568e-08 0.14437 0.15964 0.015269
1.934e-08 0.14437 0.1602 0.015831
3.9221e-08 0.14437 0.16076 0.016393
7.5242e-08 0.14437 0.16133 0.016955
7.2745e-08 0.14437 0.16189 0.017517
2.0558e-12 0.14437 0.16245 0.018079
5.6932e-08 0.14437 0.16301 0.018641
0.00014355 0.14456 0.16358 0.01902
0.00028696 0.14492 0.16414 0.019215
3.9221e-08 0.14492 0.1647 0.019777
4.628e-08 0.14492 0.16526 0.020339
0.00099629 0.1462 0.16582 0.019627
0.0012625 0.14781 0.16639 0.018574
0.00011752 0.14796 0.16695 0.018986
0.00048271 0.14858 0.16751 0.018931
1.2962e-08 0.14858 0.16807 0.019493
1.1018e-08 0.14858 0.16863 0.020055
7.9326e-05 0.14868 0.1692 0.020515
1.7591e-07 0.14868 0.16976 0.021077
5.7923e-08 0.14868 0.17032 0.021639
6.3079e-08 0.14868 0.17088 0.022201
4.9235e-08 0.14868 0.17144 0.022763
2.9885e-08 0.14868 0.17201 0.023325
1.9796e-08 0.14868 0.17257 0.023888
4.0924e-12 0.14868 0.17313 0.02445
9.5718e-08 0.14868 0.17369 0.025012
5.2645e-08 0.14868 0.17426 0.025574
2.4778e-08 0.14868 0.17482 0.026136
0.00012854 0.14885 0.17538 0.026534
0.00043566 0.1494 0.17594 0.026538
0.00080856 0.15044 0.1765 0.026066
0.0002556 0.15076 0.17707 0.026302
0.0020973 0.15345 0.17763 0.024181
0.0020557 0.15608 0.17819 0.022114
2.9887e-05 0.15611 0.17875 0.022638
0.0011316 0.15756 0.17931 0.021752
3.2014e-05 0.1576 0.17988 0.022274
6.0651e-05 0.15768 0.18044 0.022758
0.00021204 0.15795 0.181 0.023049
0.00014173 0.15813 0.18156 0.02343
0.00027568 0.15849 0.18212 0.023639
0.00015025 0.15868 0.18269 0.024009
1.759e-07 0.15868 0.18325 0.024571
8.7095e-08 0.15868 0.18381 0.025133
1.1706e-07 0.15868 0.18437 0.025695
1.1706e-07 0.15868 0.18494 0.026257
9.2108e-05 0.1588 0.1855 0.026701
9.1799e-08 0.1588 0.18606 0.027263
0.00062935 0.1596 0.18662 0.027021
7.2447e-08 0.1596 0.18718 0.027583
5.2016e-08 0.1596 0.18775 0.028145
0.00059068 0.16036 0.18831 0.027951
0.00092819 0.16154 0.18887 0.027326
1.069e-07 0.16154 0.18943 0.027888
0.0013037 0.16321 0.18999 0.026783
9.5718e-08 0.16321 0.19056 0.027345
8.7095e-08 0.16321 0.19112 0.027907
0.0011107 0.16463 0.19168 0.027048
0.0010444 0.16597 0.19224 0.026274
7.0674e-06 0.16598 0.1928 0.026828
0.00028829 0.16635 0.19337 0.027021
0.00088113 0.16747 0.19393 0.026456
0.00020552 0.16774 0.19449 0.026755
8.136e-08 0.16774 0.19505 0.027317
5.5729e-08 0.16774 0.19562 0.027879
0.0010444 0.16907 0.19618 0.027106
1.175e-07 0.16907 0.19674 0.027668
1.759e-07 0.16907 0.1973 0.028229
9.1867e-13 0.16907 0.19786 0.028792
0.00054038 0.16976 0.19843 0.028662
0.0031203 0.17375 0.19899 0.025234
0.00028707 0.17412 0.19955 0.025429
0.0014036 0.17592 0.20011 0.024195
4.3073e-08 0.17592 0.20067 0.024757
0.0010445 0.17725 0.20124 0.023984
8.7095e-08 0.17725 0.2018 0.024546
0.00066819 0.17811 0.20236 0.024253
5.5729e-08 0.17811 0.20292 0.024815
0.00012414 0.17827 0.20349 0.025218
2.9082e-05 0.1783 0.20405 0.025743
9.5718e-08 0.1783 0.20461 0.026305
9.5718e-08 0.1783 0.20517 0.026867
6.8056e-08 0.1783 0.20573 0.027429
2.9885e-08 0.1783 0.2063 0.027991
0.0018855 0.18072 0.20686 0.026142
0.0010359 0.18204 0.20742 0.025379
6.6132e-08 0.18204 0.20798 0.025941
0.0002154 0.18232 0.20854 0.026228
7.551e-08 0.18232 0.20911 0.02679
1.4778e-08 0.18232 0.20967 0.027352
0.00067377 0.18318 0.21023 0.027052
6.8057e-08 0.18318 0.21079 0.027614
2.5477e-09 0.18318 0.21135 0.028176
8.7095e-08 0.18318 0.21192 0.028738
6.235e-09 0.18318 0.21248 0.0293
4.9261e-08 0.18318 0.21304 0.029862
3.0555e-05 0.18322 0.2136 0.030385
9.2118e-05 0.18334 0.21417 0.03083
0.0011904 0.18486 0.21473 0.029869
0.00044455 0.18543 0.21529 0.029863
7.4776e-05 0.18552 0.21585 0.030329
3.0196e-08 0.18552 0.21641 0.030891
0.0017569 0.18777 0.21698 0.029206
5.5729e-08 0.18777 0.21754 0.029768
0.0011106 0.18919 0.2181 0.02891
0.0010445 0.19053 0.21866 0.028136
6.3655e-08 0.19053 0.21922 0.028698
2.9885e-08 0.19053 0.21979 0.02926
2.9885e-08 0.19053 0.22035 0.029822
0.0013013 0.19219 0.22091 0.02872
2.5402e-08 0.19219 0.22147 0.029282
0.00066506 0.19304 0.22203 0.028993
0.00079877 0.19406 0.2226 0.028534
0.00021123 0.19433 0.22316 0.028826
9.1867e-13 0.19433 0.22372 0.029388
5.3081e-12 0.19433 0.22428 0.02995
3.0294e-08 0.19433 0.22485 0.030512
1.1721e-07 0.19433 0.22541 0.031074
1.0722e-07 0.19433 0.22597 0.031636
7.1167e-09 0.19433 0.22653 0.032198
4.3664e-08 0.19433 0.22709 0.03276
0.00048112 0.19495 0.22766 0.032707
1.0722e-07 0.19495 0.22822 0.033269
0.00065181 0.19578 0.22878 0.032997
0.00086449 0.19689 0.22934 0.032454
0.00069109 0.19777 0.2299 0.032132
8.5188e-08 0.19777 0.23047 0.032694
1.7478e-08 0.19777 0.23103 0.033256
3.0294e-08 0.19777 0.23159 0.033818
4.2661e-08 0.19777 0.23215 0.03438
0.00061197 0.19856 0.23272 0.034159
0.00029883 0.19894 0.23328 0.034339
0.002377 0.20198 0.23384 0.031861
0.00048383 0.2026 0.2344 0.031804
0.0017789 0.20487 0.23496 0.030091
7.7001e-08 0.20487 0.23553 0.030653
7.7001e-08 0.20487 0.23609 0.031215
0.00012741 0.20504 0.23665 0.031614
0.00017683 0.20526 0.23721 0.03195
0.00042385 0.2058 0.23777 0.03197
0.0009728 0.20705 0.23834 0.031288
0.0016473 0.20916 0.2389 0.029743
5.8143e-08 0.20916 0.23946 0.030305
1.934e-09 0.20916 0.24002 0.030867
3.9221e-09 0.20916 0.24058 0.031429
1.9796e-08 0.20916 0.24115 0.031991
6.5564e-05 0.20924 0.24171 0.03247
0.0011084 0.21066 0.24227 0.031614
8.8766e-08 0.21066 0.24283 0.032176
0.00044465 0.21123 0.2434 0.032169
0.00030428 0.21161 0.24396 0.032342
3.3146e-08 0.21161 0.24452 0.032904
3.0293e-08 0.21161 0.24508 0.033467
3.0294e-08 0.21161 0.24564 0.034029
1.0722e-07 0.21162 0.24621 0.034591
1.0722e-07 0.21162 0.24677 0.035153
3.3146e-08 0.21162 0.24733 0.035715
0.00057885 0.21236 0.24789 0.035536
0.00027842 0.21271 0.24845 0.035742
3.0143e-08 0.21271 0.24902 0.036304
0.0012997 0.21437 0.24958 0.035204
0.00069112 0.21526 0.25014 0.034882
0.0006683 0.21611 0.2507 0.03459
8.5188e-08 0.21611 0.25126 0.035152
5.3081e-12 0.21611 0.25183 0.035714
3.0293e-08 0.21611 0.25239 0.036276
2.8348e-08 0.21611 0.25295 0.036838
0.00038178 0.2166 0.25351 0.036912
3.0294e-08 0.2166 0.25408 0.037474
0.00027169 0.21695 0.25464 0.037688
0.00048041 0.21756 0.2552 0.037636
7.6187e-05 0.21766 0.25576 0.038101
0.00017129 0.21788 0.25632 0.038444
1.1721e-07 0.21788 0.25689 0.039006
0.00021388 0.21815 0.25745 0.039294
0.00089632 0.2193 0.25801 0.03871
0.0006932 0.22019 0.25857 0.038385
0.00086969 0.2213 0.25913 0.037835
0.0011225 0.22274 0.2597 0.036961
0.00077315 0.22372 0.26026 0.036535
0.00023411 0.22402 0.26082 0.036797
0.00084682 0.22511 0.26138 0.036276
0.00023404 0.22541 0.26194 0.036539
0.00159 0.22744 0.26251 0.035067
4.81e-08 0.22744 0.26307 0.035629
0.0007956 0.22846 0.26363 0.035174
0.00040321 0.22897 0.26419 0.03522
1.6233e-08 0.22897 0.26476 0.035782
9.0726e-08 0.22897 0.26532 0.036344
0.00043563 0.22953 0.26588 0.036349
0.00033528 0.22996 0.26644 0.036483
6.2388e-08 0.22996 0.267 0.037045
3.8621e-08 0.22996 0.26757 0.037607
0.00021428 0.23023 0.26813 0.037895
1.5883e-07 0.23023 0.26869 0.038457
0.0022414 0.2331 0.26925 0.036152
0.00053314 0.23378 0.26981 0.036032
0.00059635 0.23455 0.27038 0.035831
0.00056748 0.23527 0.27094 0.035668
1.7348e-07 0.23527 0.2715 0.03623
0.00087798 0.23639 0.27206 0.035669
9.0726e-08 0.23639 0.27263 0.036231
0.0022153 0.23923 0.27319 0.033959
1.4243e-07 0.23923 0.27375 0.034521
0.00067968 0.2401 0.27431 0.034214
0.0022017 0.24291 0.27487 0.03196
0.0021333 0.24564 0.27544 0.029793
0.0014091 0.24744 0.276 0.028553
0.001526 0.2494 0.27656 0.027163
0.00030041 0.24978 0.27712 0.027341
0.00012799 0.24994 0.27768 0.02774
1.3266e-25 0.24994 0.27825 0.028302
1.5528e-25 0.24994 0.27881 0.028864
3.9246e-25 0.24994 0.27937 0.029426
1.8548e-07 0.24994 0.27993 0.029988
0.0012205 0.25151 0.28049 0.028989
3.0418e-09 0.25151 0.28106 0.029551
1.2801e-08 0.25151 0.28162 0.030113
3.0418e-09 0.25151 0.28218 0.030675
8.8149e-09 0.25151 0.28274 0.031237
6.365e-08 0.25151 0.28331 0.031799
0.0015435 0.25348 0.28387 0.030387
9.1806e-08 0.25348 0.28443 0.030949
1.0355e-08 0.25348 0.28499 0.031511
9.1867e-13 0.25348 0.28555 0.032073
9.1791e-08 0.25348 0.28612 0.032635
7.6556e-12 0.25348 0.28668 0.033198
0.00069341 0.25437 0.28724 0.032873
0.00020625 0.25463 0.2878 0.033171
0.0013291 0.25633 0.28836 0.032033
0.0015958 0.25837 0.28893 0.030554
1.0722e-07 0.25837 0.28949 0.031116
0.00032774 0.25879 0.29005 0.031259
9.5281e-05 0.25891 0.29061 0.031699
1.1571e-25 0.25891 0.29117 0.032261
1.0356e-25 0.25891 0.29174 0.032824
4.397e-08 0.25891 0.2923 0.033386
0.0017399 0.26114 0.29286 0.031722
6.2038e-08 0.26114 0.29342 0.032284
1.2801e-08 0.26114 0.29399 0.032846
4.9217e-06 0.26115 0.29455 0.033402
4.397e-08 0.26115 0.29511 0.033964
0.00014612 0.26133 0.29567 0.03434
0.00043414 0.26189 0.29623 0.034346
0.00052401 0.26256 0.2968 0.034238
0.0024573 0.2657 0.29736 0.031657
0.0018159 0.26802 0.29792 0.029897
0.001266 0.26964 0.29848 0.02884
1.4243e-07 0.26964 0.29904 0.029402
0.00056219 0.27036 0.29961 0.029245
0.00080529 0.27139 0.30017 0.028777
0.00044203 0.27196 0.30073 0.028773
0.0025387 0.2752 0.30129 0.026088
3.0174e-08 0.2752 0.30185 0.02665
1.5086e-08 0.2752 0.30242 0.027213
0.00088204 0.27633 0.30298 0.026647
1.8548e-07 0.27633 0.30354 0.027208
0.0029657 0.28013 0.3041 0.023977
0.0024686 0.28328 0.30467 0.021382
6.1276e-09 0.28328 0.30523 0.021944
8.815e-09 0.28328 0.30579 0.022506
0.00038248 0.28377 0.30635 0.022579
0.00030475 0.28416 0.30691 0.022751
0.00033711 0.28459 0.30748 0.022882
1.3361e-07 0.28459 0.30804 0.023444
5.4008e-05 0.28466 0.3086 0.023937
3.1534e-05 0.2847 0.30916 0.024459
0.00022407 0.28499 0.30972 0.024734
3.0601e-08 0.28499 0.31029 0.025296
1.175e-07 0.28499 0.31085 0.025858
0.00025571 0.28532 0.31141 0.026093
0.00019007 0.28556 0.31197 0.026412
0.00035002 0.28601 0.31254 0.026527
0.00010885 0.28615 0.3131 0.02695
0.00047236 0.28675 0.31366 0.026908
0.00011039 0.28689 0.31422 0.027329
1.772e-08 0.28689 0.31478 0.027891
0.00081665 0.28794 0.31535 0.027408
0.0012326 0.28951 0.31591 0.026394
1.6122e-07 0.28951 0.31647 0.026956
0.00051617 0.29017 0.31703 0.026858
0.0018885 0.29259 0.31759 0.025004
1.0544e-05 0.2926 0.31816 0.025553
7.3032e-07 0.2926 0.31872 0.026114
1.2679e-07 0.2926 0.31928 0.026676
9.6012e-05 0.29273 0.31984 0.027115
9.6376e-05 0.29285 0.3204 0.027554
0.00024079 0.29316 0.32097 0.027808
0.00054077 0.29385 0.32153 0.027679
1.772e-08 0.29385 0.32209 0.028241
0.00024434 0.29416 0.32265 0.02849
6.3986e-05 0.29424 0.32322 0.028971
0.00097185 0.29549 0.32378 0.02829
0.00028748 0.29586 0.32434 0.028484
0.00010885 0.29599 0.3249 0.028907
8.3219e-05 0.2961 0.32546 0.029363
5.514e-05 0.29617 0.32603 0.029854
0.00032404 0.29659 0.32659 0.030002
7.1211e-05 0.29668 0.32715 0.030473
0.00031463 0.29708 0.32771 0.030633
0.00059889 0.29785 0.32827 0.030429
0.0002606 0.29818 0.32884 0.030657
0.0001103 0.29832 0.3294 0.031078
0.00014209 0.2985 0.32996 0.031459
7.543e-05 0.2986 0.33052 0.031924
0.0010465 0.29994 0.33108 0.031148
0.0013932 0.30172 0.33165 0.029928
0.0013365 0.30343 0.33221 0.028781
0.0012823 0.30507 0.33277 0.027703
0.00096705 0.30631 0.33333 0.027028
0.00088035 0.30743 0.3339 0.026464
0.0006959 0.30832 0.33446 0.026136
0.00077169 0.30931 0.33502 0.025711
1.3361e-07 0.30931 0.33558 0.026273
0.00089404 0.31045 0.33614 0.025692
0.0011481 0.31192 0.33671 0.024785
0.0019568 0.31442 0.33727 0.022845
0.00030319 0.31481 0.33783 0.023019
0.0010366 0.31614 0.33839 0.022255
0.0011364 0.31759 0.33895 0.021364
0.00057514 0.31833 0.33952 0.02119
0.002109 0.32102 0.34008 0.019055
0.0013024 0.32269 0.34064 0.017951
5.8143e-08 0.32269 0.3412 0.018513
0.00080743 0.32372 0.34177 0.018042
0.00019289 0.32397 0.34233 0.018358
0.00019794 0.32422 0.34289 0.018667
0.0001949 0.32447 0.34345 0.01898
9.8931e-05 0.3246 0.34401 0.019415
9.8866e-05 0.32472 0.34458 0.019851
0.00080738 0.32576 0.34514 0.01938
1.1721e-07 0.32576 0.3457 0.019942
8.4858e-05 0.32587 0.34626 0.020396
0.00046259 0.32646 0.34682 0.020366
0.00028956 0.32683 0.34739 0.020558
0.0016029 0.32888 0.34795 0.01907
1.1721e-07 0.32888 0.34851 0.019632
5.2988e-08 0.32888 0.34907 0.020194
1.1721e-07 0.32888 0.34963 0.020756
1.3361e-07 0.32888 0.3502 0.021318
0.00041755 0.32941 0.35076 0.021346
0.00083073 0.33048 0.35132 0.020845
2.0542e-05 0.3305 0.35188 0.021381
0.0011254 0.33194 0.35245 0.020504
0.00024518 0.33225 0.35301 0.020752
0.0005487 0.33296 0.35357 0.020613
9.0009e-08 0.33296 0.35413 0.021175
0.00060444 0.33373 0.35469 0.020964
0.0012761 0.33536 0.35526 0.019893
