0.13333 0 0 0 1 0.5 0.5 0.62 0.5 0.5 0.5 0.62 4.3988e-08 1.0063 0 0 0 0.2139 0.2
0 0.13333 0 0 0.86667 0.5 0.5 0.62 0.5 0.5 0.5 0.62 0.20923 0.98433 0 0 0.2139 0 0.2
0 0 1 0.8 0.33333 0.63333 0.38 0.7 0.38 0.7 0.7 0.7 1.4114e-08 8.1489e-09 5.016e-08 1.2066 0 0 0.2
0.09 0 1 0.74 0.43333 0.53833 0.22 0.575 0.44 0.5 0.5 0.5 1.4547e-08 1.178e-08 4.3255e-08 1.0782 0 0.15345 0.2
0.09 0 1 0.87333 0.43333 0.53833 0.35333 0.44167 0.44 0.5 0.5 0.5 6.8468e-09 5.5444e-09 4.3693e-08 1.0197 0 0.14513 0.2
0 0.13333 0 0 0.73334 0.5 0.5 0.48667 0.5 0.5 0.5 0.62 0.40364 0.90661 0 0 0.21094 0 0.2
0 0 1 0.7 0.39333 0.45833 0.42 0.455 0.4 0.54 0.62 0.62 1.6994e-08 1.2077e-08 4.0916e-08 1.0506 0 0 0.2
0 0.13333 0 0 0.60001 0.5 0.5 0.48667 0.5 0.5 0.5 0.62 0.58331 0.80288 0 0 0.21094 0 0.2
0 0.26666 0 0 0.46668 0.5 0.5 0.48667 0.5 0.5 0.5 0.62 0.68879 0.6202 0 0 0.41266 0 0.2
0 0.13333 0.13333 0 0.33335 0.5 0.5 0.48667 0.5 0.5 0.5 0.62 0.84066 0.48538 0 0.20633 0.21093 0 0.2
0 0 0 0.13333 1 0.5 0.5 0.62 0.5 0.5 0.5 0.62 4.3988e-08 1.0063 0.2139 0 0 0 0.2
0.13333 0.26666 0 0 0.86667 0.5 0.5 0.48667 0.5 0.5 0.5 0.48667 0.18585 0.87437 0 0 0.39799 0.20799 0.2
0 0 1 0.7 0.23333 0.49833 0.42 0.535 0.4 0.54 0.54 0.54 1.8942e-08 7.2711e-09 3.9821e-08 1.0224 0 0 0.2
0.2 0.2 0.49999 1 0.53333 0.43333 0.5 0.5 0.5 0.5 0.5 0.5 1.8791e-08 2.0869e-08 0.64244 0.64242 0.2952 0.31039 0.2
0.12 0.2 1 0.9 0.03333 0.49833 0.58 0.535 0.6 0.54 0.54 0.54 6.5224e-09 3.4179e-10 4.1237e-08 0.95516 0.31035 0.19158 0.2
0.26666 0 0.13333 0.13333 1 0.5 0.5 0.62 0.5 0.5 0.5 0.62 3.9307e-08 0.89923 0.19114 0.19541 0 0.41845 0.2
0 0.33333 0.33333 0 0.13335 0.7 0.7 0.68667 0.3 0.7 0.7 0.82 0.98102 0.20855 0 0.57904 0.66862 0 0.2
0.2 0 0 0.33333 1 0.3 0.42 0.46 0.66 0.42 0.34 0.42 4.0035e-08 0.91589 0.52878 0 0 0.34363 0.2
0 0 0.43333 0 1 0.23333 0.5 0.43333 0.5 0.5 0.5 0.3 3.7896e-08 0.86695 0 0.70204 0 0 0.2
0 0 0.63333 0 1 0.43333 0.56667 0.5 0.43333 0.7 0.7 0.5 2.6029e-08 0.59547 0 0.91695 0 0 0.2
0.152 0.4 1 1 0.03333 0.49833 0.58 0.535 0.6 0.54 0.54 0.54 1.5335e-15 8.036e-17 3.5131e-08 0.8037 0.58392 0.2418 0.2
0.116 0.08 1 0.94 0.63333 0.49833 0.42 0.535 0.4 0.54 0.54 0.54 2.235e-09 3.4416e-09 4.3412e-08 0.99757 0.12602 0.18527 0.2
0.02 0.2 0 1 0 0.5 0.48 0.5 0.46 0.46 0.38 0.38 4.2898e-08 0 0.98139 0 0.31887 0.032428 0.2
0.02 0.33333 0 1 0 0.5 0.48 0.5 0.46 0.46 0.51333 0.51333 3.7986e-08 0 0.86902 0 0.50173 0.031535 0.2
0 0 0 0.72001 0.04 0.36666 0.34 0.54 0.42 0.62 0.54 0.54 0.45424 0.028578 0.96725 0 0 0 0.2
0.13333 0 1 0.7 0.099997 0.49833 0.42 0.535 0.4 0.54 0.54 0.54 1.9602e-08 3.1045e-09 3.895e-08 1.0001 0 0.21257 0.2
0.2 0 0 0 0.13335 0.46 0.7 0.60667 0.3 0.7 0.7 0.82 1.1864 0.25222 0 0 0 0.39411 0.2
0.26666 0 0.13333 0 1 0.5 0.5 0.48667 0.5 0.5 0.5 0.62 3.9629e-08 0.90661 0 0.19271 0 0.41266 0.2
0 0 0.099997 0.46668 0 0.56666 0.5 0.5 0.5 0.5 0.5 0.5 0.73725 0 0.66384 0.15712 0 0 0.2
0 0 0 0.86667 0 0.5 0.48 0.5 0.46 0.46 0.38 0.38 0.21465 0 1.0098 0 0 0 0.2
